PC,Importance,Rank
PC1,0.09112749246347322,7
PC2,0.11948854444208874,5
PC3,0.24650690546275672,3
PC4,0.2523806156425796,2
PC5,0.0059517122860798174,9
PC6,0.11125446908118364,6
PC7,0.17762685681643572,4
PC8,0.023794118030417657,8
PC9,0.27337049468913527,1
