PC,Importance,Rank
PC1,0.005003989818650314,7
PC2,0.06477137454183075,4
PC3,0.1839394592358255,2
PC4,0.03034672196086191,5
PC5,0.0878617688634174,3
PC6,0.008817385905120939,6
PC7,0.6452607345155017,1
